fire,damage,roof_material,side_material,ground_deck_material,elevated_deck_material,eaves,vent_screen,window_pane,patio_cover,fence,count
line,no damage,asphalt,wood,masonry,wood,unenclosed,n/a,single pane,combustible,n/a,1
line,no damage,asphalt,wood,masonry,wood,unenclosed,n/a,single pane,n/a,n/a,1
line,no damage,asphalt,wood,masonry,wood,unenclosed,n/a,single pane,n/a,non-combustible,1
line,no damage,asphalt,wood,n/a,n/a,enclosed,> 1/8 in,multi pane,combustible,n/a,1
line,no damage,asphalt,wood,n/a,n/a,enclosed,> 1/8 in,n/a,n/a,n/a,1
line,no damage,asphalt,wood,n/a,n/a,enclosed,n/a,multi pane,n/a,n/a,1
line,no damage,asphalt,wood,n/a,n/a,n/a,n/a,multi pane,n/a,n/a,1
line,no damage,asphalt,wood,n/a,n/a,unenclosed,<= 1/8 in,n/a,n/a,n/a,1
line,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,n/a,n/a,1
line,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,n/a,non-combustible,1
line,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,single pane,combustible,combustible,1
line,no damage,asphalt,wood,n/a,wood,enclosed,> 1/8 in,multi pane,n/a,n/a,1
line,no damage,asphalt,wood,n/a,wood,enclosed,n/a,multi pane,n/a,n/a,2
line,no damage,asphalt,wood,n/a,wood,enclosed,n/a,single pane,n/a,combustible,1
line,no damage,asphalt,wood,n/a,wood,enclosed,n/a,single pane,n/a,n/a,1
line,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,multi pane,n/a,combustible,1
line,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,multi pane,n/a,n/a,2
line,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,single pane,n/a,n/a,1
line,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,multi pane,n/a,combustible,3
line,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,multi pane,n/a,n/a,6
line,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,single pane,n/a,n/a,1
line,no damage,asphalt,wood,wood,composite,unenclosed,<= 1/8 in,single pane,combustible,n/a,1
line,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,multi pane,combustible,n/a,1
line,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,multi pane,n/a,combustible,1
line,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,multi pane,n/a,n/a,1
line,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,single pane,non-combustible,n/a,1
line,no damage,asphalt,wood,wood,wood,enclosed,<= 1/8 in,single pane,combustible,n/a,1
line,no damage,asphalt,wood,wood,wood,enclosed,> 1/8 in,multi pane,combustible,combustible,1
line,no damage,asphalt,wood,wood,wood,enclosed,n/a,multi pane,combustible,n/a,2
line,no damage,asphalt,wood,wood,wood,enclosed,n/a,multi pane,n/a,n/a,1
line,no damage,asphalt,wood,wood,wood,unenclosed,<= 1/8 in,multi pane,combustible,n/a,1
line,no damage,asphalt,wood,wood,wood,unenclosed,<= 1/8 in,multi pane,combustible,non-combustible,2
line,no damage,asphalt,wood,wood,wood,unenclosed,<= 1/8 in,single pane,combustible,non-combustible,1
line,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,multi pane,combustible,n/a,3
line,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,multi pane,n/a,n/a,4
line,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,single pane,combustible,n/a,3
line,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,single pane,n/a,n/a,4
line,no damage,asphalt,wood,wood,wood,unenclosed,n/a,multi pane,combustible,n/a,1
line,no damage,asphalt,wood,wood,wood,unenclosed,n/a,multi pane,combustible,non-combustible,2
line,no damage,asphalt,wood,wood,wood,unenclosed,n/a,multi pane,n/a,combustible,1
line,no damage,asphalt,wood,wood,wood,unenclosed,n/a,multi pane,n/a,n/a,3
line,no damage,asphalt,wood,wood,wood,unenclosed,n/a,single pane,n/a,n/a,1
line,no damage,asphalt,wood,wood,wood,unenclosed,n/a,single pane,n/a,non-combustible,1
line,no damage,asphalt,wood,wood,wood,unenclosed,unscreened,multi pane,combustible,n/a,1
line,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,2
line,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,non-combustible,non-combustible,3
line,no damage,masonry,masonry,masonry,n/a,unenclosed,n/a,multi pane,non-combustible,non-combustible,1
line,no damage,masonry,masonry,n/a,n/a,n/a,n/a,n/a,n/a,non-combustible,1
line,no damage,masonry,wood,masonry,wood,unenclosed,> 1/8 in,multi pane,combustible,combustible,1
line,no damage,metal,masonry,masonry,n/a,unenclosed,n/a,n/a,n/a,non-combustible,2
line,no damage,metal,masonry,n/a,n/a,enclosed,> 1/8 in,multi pane,n/a,non-combustible,1
line,no damage,metal,masonry,n/a,n/a,n/a,n/a,n/a,non-combustible,n/a,1
line,no damage,metal,masonry,n/a,n/a,unenclosed,n/a,n/a,n/a,non-combustible,1
line,no damage,metal,masonry,n/a,wood,enclosed,n/a,single pane,n/a,combustible,1
line,no damage,metal,metal,masonry,n/a,unenclosed,n/a,single pane,n/a,n/a,1
line,no damage,metal,metal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2
line,no damage,metal,wood,masonry,n/a,unenclosed,> 1/8 in,multi pane,combustible,n/a,1
line,no damage,metal,wood,masonry,n/a,unenclosed,> 1/8 in,single pane,n/a,non-combustible,1
line,no damage,metal,wood,masonry,n/a,unenclosed,n/a,multi pane,n/a,n/a,1
line,no damage,metal,wood,masonry,wood,enclosed,n/a,multi pane,n/a,combustible,1
line,no damage,metal,wood,masonry,wood,unenclosed,> 1/8 in,multi pane,combustible,n/a,1
line,no damage,metal,wood,masonry,wood,unenclosed,n/a,multi pane,n/a,n/a,1
line,no damage,metal,wood,masonry,wood,unenclosed,n/a,single pane,combustible,n/a,1
line,no damage,metal,wood,n/a,n/a,enclosed,> 1/8 in,multi pane,n/a,non-combustible,1
line,no damage,metal,wood,n/a,wood,enclosed,n/a,multi pane,n/a,n/a,1
line,no damage,metal,wood,n/a,wood,unenclosed,n/a,multi pane,n/a,n/a,1
line,no damage,metal,wood,wood,wood,n/a,n/a,single pane,combustible,n/a,1
line,no damage,metal,wood,wood,wood,unenclosed,<= 1/8 in,single pane,combustible,n/a,1
line,no damage,metal,wood,wood,wood,unenclosed,n/a,single pane,n/a,combustible,1
line,no damage,metal,wood,wood,wood,unenclosed,n/a,single pane,n/a,n/a,1
line,no damage,n/a,metal,n/a,n/a,enclosed,> 1/8 in,n/a,n/a,n/a,1
line,no damage,n/a,metal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3
line,no damage,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,non-combustible,1
line,no damage,n/a,n/a,n/a,n/a,n/a,n/a,n/a,non-combustible,non-combustible,1
line,no damage,n/a,n/a,n/a,wood,n/a,n/a,n/a,n/a,n/a,1
line,no damage,n/a,wood,n/a,wood,unenclosed,n/a,multi pane,n/a,n/a,1
line,no damage,tile,masonry,masonry,masonry,enclosed,n/a,multi pane,combustible,combustible,1
line,no damage,tile,masonry,masonry,masonry,enclosed,n/a,multi pane,n/a,combustible,8
line,no damage,tile,masonry,masonry,masonry,enclosed,n/a,multi pane,n/a,non-combustible,17
line,no damage,tile,masonry,masonry,masonry,enclosed,n/a,multi pane,non-combustible,non-combustible,6
line,no damage,tile,masonry,masonry,masonry,unenclosed,<= 1/8 in,multi pane,non-combustible,non-combustible,2
line,no damage,tile,masonry,masonry,masonry,unenclosed,> 1/8 in,multi pane,n/a,n/a,1
line,no damage,tile,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,n/a,non-combustible,1
line,no damage,tile,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,non-combustible,non-combustible,1
line,no damage,tile,masonry,masonry,n/a,enclosed,n/a,multi pane,n/a,combustible,2
line,no damage,tile,masonry,masonry,n/a,enclosed,n/a,multi pane,n/a,non-combustible,10
line,no damage,tile,masonry,masonry,n/a,enclosed,n/a,multi pane,non-combustible,non-combustible,1
line,no damage,tile,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,n/a,combustible,7
line,no damage,tile,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,n/a,non-combustible,10
line,no damage,tile,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,non-combustible,combustible,4
line,no damage,tile,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,non-combustible,n/a,1
line,no damage,tile,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,non-combustible,non-combustible,2
line,no damage,tile,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,n/a,combustible,8
line,no damage,tile,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,n/a,non-combustible,5
line,no damage,tile,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,non-combustible,combustible,8
line,no damage,tile,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,non-combustible,non-combustible,5
line,no damage,tile,masonry,masonry,n/a,unenclosed,> 1/8 in,n/a,n/a,non-combustible,1
line,no damage,tile,masonry,masonry,n/a,unenclosed,n/a,multi pane,combustible,combustible,1
line,no damage,tile,masonry,masonry,n/a,unenclosed,n/a,multi pane,combustible,non-combustible,2
line,no damage,tile,masonry,masonry,n/a,unenclosed,n/a,multi pane,n/a,non-combustible,6
line,no damage,tile,masonry,masonry,n/a,unenclosed,n/a,multi pane,non-combustible,combustible,17
line,no damage,tile,masonry,masonry,n/a,unenclosed,n/a,multi pane,non-combustible,non-combustible,3
line,no damage,tile,masonry,masonry,n/a,unenclosed,n/a,n/a,n/a,n/a,1
line,no damage,tile,masonry,masonry,wood,enclosed,unscreened,multi pane,n/a,non-combustible,1
line,no damage,tile,masonry,masonry,wood,unenclosed,> 1/8 in,multi pane,combustible,combustible,1
line,no damage,tile,masonry,masonry,wood,unenclosed,n/a,multi pane,combustible,n/a,1
line,no damage,tile,masonry,n/a,masonry,enclosed,n/a,multi pane,n/a,non-combustible,1
line,no damage,tile,masonry,n/a,n/a,enclosed,n/a,multi pane,n/a,non-combustible,1
line,no damage,tile,masonry,n/a,n/a,n/a,n/a,multi pane,n/a,non-combustible,1
line,no damage,tile,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
line,no damage,tile,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,non-combustible,n/a,1
line,no damage,tile,masonry,n/a,n/a,unenclosed,n/a,multi pane,n/a,non-combustible,1
line,no damage,tile,masonry,n/a,n/a,unenclosed,n/a,multi pane,non-combustible,non-combustible,1
line,no damage,tile,masonry,n/a,wood,n/a,n/a,multi pane,n/a,non-combustible,1
line,no damage,tile,masonry,n/a,wood,unenclosed,n/a,multi pane,n/a,non-combustible,1
line,no damage,tile,n/a,masonry,n/a,unenclosed,> 1/8 in,multi pane,n/a,combustible,2
line,no damage,tile,wood,masonry,wood,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,1
line,no damage,tile,wood,wood,wood,unenclosed,> 1/8 in,multi pane,combustible,n/a,1
line,no damage,wood,wood,wood,wood,enclosed,n/a,multi pane,n/a,n/a,1
mountain,affected (>0-10%),asphalt,masonry,composite,composite,unenclosed,<= 1/8 in,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),asphalt,masonry,composite,n/a,unenclosed,> 1/8 in,multi pane,combustible,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,composite,unenclosed,<= 1/8 in,multi pane,n/a,combustible,1
mountain,affected (>0-10%),asphalt,masonry,masonry,masonry,enclosed,> 1/8 in,single pane,n/a,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,masonry,unenclosed,n/a,multi pane,combustible,combustible,1
mountain,affected (>0-10%),asphalt,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),asphalt,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,n/a,enclosed,n/a,multi pane,combustible,combustible,1
mountain,affected (>0-10%),asphalt,masonry,masonry,n/a,enclosed,n/a,multi pane,combustible,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,n/a,enclosed,n/a,single pane,n/a,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,combustible,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,n/a,unenclosed,> 1/8 in,n/a,n/a,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,n/a,unenclosed,unscreened,n/a,combustible,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,wood,enclosed,<= 1/8 in,multi pane,combustible,n/a,1
mountain,affected (>0-10%),asphalt,masonry,masonry,wood,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),asphalt,masonry,n/a,masonry,unenclosed,n/a,multi pane,n/a,n/a,1
mountain,affected (>0-10%),asphalt,masonry,n/a,n/a,enclosed,<= 1/8 in,multi pane,combustible,combustible,1
mountain,affected (>0-10%),asphalt,masonry,n/a,n/a,n/a,n/a,single pane,n/a,non-combustible,2
mountain,affected (>0-10%),asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,combustible,n/a,1
mountain,affected (>0-10%),asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),asphalt,masonry,wood,n/a,unenclosed,> 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),asphalt,wood,masonry,n/a,enclosed,n/a,multi pane,n/a,n/a,1
mountain,affected (>0-10%),asphalt,wood,masonry,n/a,n/a,n/a,single pane,n/a,non-combustible,1
mountain,affected (>0-10%),asphalt,wood,masonry,n/a,unenclosed,<= 1/8 in,multi pane,combustible,combustible,1
mountain,affected (>0-10%),asphalt,wood,masonry,n/a,unenclosed,> 1/8 in,multi pane,n/a,combustible,1
mountain,affected (>0-10%),asphalt,wood,masonry,n/a,unenclosed,n/a,single pane,non-combustible,n/a,1
mountain,affected (>0-10%),asphalt,wood,n/a,n/a,enclosed,n/a,single pane,n/a,combustible,1
mountain,affected (>0-10%),asphalt,wood,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1
mountain,affected (>0-10%),asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,n/a,n/a,n/a,1
mountain,affected (>0-10%),asphalt,wood,n/a,wood,enclosed,<= 1/8 in,n/a,n/a,non-combustible,1
mountain,affected (>0-10%),asphalt,wood,n/a,wood,unenclosed,unscreened,single pane,n/a,combustible,1
mountain,affected (>0-10%),asphalt,wood,wood,wood,unenclosed,<= 1/8 in,multi pane,combustible,n/a,1
mountain,affected (>0-10%),metal,masonry,composite,n/a,enclosed,> 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),metal,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,non-combustible,non-combustible,1
mountain,affected (>0-10%),metal,masonry,masonry,n/a,unenclosed,<= 1/8 in,single pane,non-combustible,n/a,1
mountain,affected (>0-10%),metal,masonry,n/a,masonry,enclosed,n/a,multi pane,n/a,n/a,1
mountain,affected (>0-10%),metal,masonry,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1
mountain,affected (>0-10%),metal,metal,n/a,n/a,n/a,> 1/8 in,n/a,n/a,n/a,1
mountain,affected (>0-10%),metal,metal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1
mountain,affected (>0-10%),n/a,metal,n/a,n/a,n/a,n/a,single pane,n/a,n/a,1
mountain,affected (>0-10%),tile,masonry,composite,n/a,enclosed,n/a,n/a,combustible,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,composite,unenclosed,<= 1/8 in,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,masonry,enclosed,<= 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,masonry,enclosed,<= 1/8 in,multi pane,non-combustible,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,masonry,enclosed,> 1/8 in,multi pane,n/a,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,masonry,n/a,<= 1/8 in,multi pane,n/a,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,masonry,n/a,n/a,multi pane,n/a,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,masonry,n/a,n/a,multi pane,non-combustible,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,masonry,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,masonry,unenclosed,n/a,multi pane,non-combustible,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,combustible,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,n/a,n/a,2
mountain,affected (>0-10%),tile,masonry,masonry,n/a,enclosed,<= 1/8 in,single pane,combustible,combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,enclosed,> 1/8 in,multi pane,combustible,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,enclosed,n/a,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,enclosed,n/a,multi pane,n/a,combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,n/a,n/a,multi pane,n/a,non-combustible,2
mountain,affected (>0-10%),tile,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,n/a,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,non-combustible,combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,n/a,combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,n/a,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,non-combustible,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,unenclosed,n/a,multi pane,combustible,combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,n/a,unenclosed,n/a,multi pane,n/a,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,wood,enclosed,<= 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),tile,masonry,masonry,wood,enclosed,> 1/8 in,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),tile,masonry,masonry,wood,enclosed,> 1/8 in,multi pane,n/a,non-combustible,1
mountain,affected (>0-10%),tile,masonry,n/a,masonry,enclosed,n/a,multi pane,n/a,n/a,1
mountain,affected (>0-10%),tile,masonry,n/a,n/a,n/a,<= 1/8 in,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),tile,masonry,n/a,n/a,n/a,<= 1/8 in,multi pane,n/a,non-combustible,1
mountain,affected (>0-10%),tile,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
mountain,affected (>0-10%),tile,masonry,n/a,n/a,unenclosed,n/a,n/a,non-combustible,n/a,1
mountain,affected (>0-10%),tile,masonry,wood,n/a,enclosed,> 1/8 in,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),tile,masonry,wood,wood,enclosed,n/a,multi pane,combustible,non-combustible,1
mountain,affected (>0-10%),tile,n/a,masonry,n/a,unenclosed,> 1/8 in,multi pane,non-combustible,combustible,1
mountain,affected (>0-10%),tile,wood,masonry,n/a,unenclosed,> 1/8 in,multi pane,non-combustible,non-combustible,1
mountain,affected (>0-10%),tile,wood,n/a,n/a,unenclosed,> 1/8 in,multi pane,combustible,combustible,1
mountain,affected (>0-10%),tile,wood,wood,n/a,unenclosed,n/a,single pane,n/a,n/a,1
mountain,affected (>0-10%),wood,wood,n/a,n/a,unenclosed,n/a,n/a,n/a,n/a,1
mountain,destroyed (>50%),asphalt,masonry,masonry,composite,n/a,n/a,multi pane,n/a,n/a,1
mountain,destroyed (>50%),asphalt,masonry,masonry,masonry,enclosed,<= 1/8 in,multi pane,combustible,non-combustible,2
mountain,destroyed (>50%),asphalt,masonry,masonry,masonry,n/a,n/a,n/a,n/a,non-combustible,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,combustible,n/a,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,n/a,combustible,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,enclosed,> 1/8 in,single pane,combustible,non-combustible,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,enclosed,n/a,multi pane,combustible,non-combustible,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,enclosed,n/a,multi pane,n/a,n/a,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,enclosed,n/a,multi pane,n/a,non-combustible,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,enclosed,n/a,n/a,n/a,n/a,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,n/a,<= 1/8 in,multi pane,combustible,non-combustible,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,n/a,<= 1/8 in,single pane,combustible,non-combustible,1
mountain,destroyed (>50%),asphalt,masonry,masonry,n/a,n/a,> 1/8 in,multi pane,combustible,combustible,1
